date,store_id,product_id,units_sold,price,discount,promotion,store_type,product_category,inventory
2026-03-22,STORE_17,P001,145,100.0,0,0,High_Volume,Grocery,353
2026-03-23,STORE_17,P001,140,100.0,10,1,High_Volume,Grocery,344
2026-03-24,STORE_17,P001,144,100.0,0,1,High_Volume,Grocery,314
2026-03-25,STORE_17,P001,132,100.0,0,1,High_Volume,Grocery,303
2026-03-26,STORE_17,P001,128,100.0,0,1,High_Volume,Grocery,279
2026-03-27,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,261
2026-03-28,STORE_17,P001,131,100.0,0,0,High_Volume,Grocery,240
2026-03-29,STORE_17,P001,143,100.0,0,0,High_Volume,Grocery,212
2026-03-30,STORE_17,P001,132,100.0,10,1,High_Volume,Grocery,493
2026-03-31,STORE_17,P001,153,100.0,10,1,High_Volume,Grocery,470
2026-04-01,STORE_17,P001,133,100.0,0,0,High_Volume,Grocery,477
2026-04-02,STORE_17,P001,113,100.0,0,0,High_Volume,Grocery,455
2026-04-03,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,440
2026-04-04,STORE_17,P001,130,100.0,0,0,High_Volume,Grocery,423
2026-04-05,STORE_17,P001,135,100.0,0,0,High_Volume,Grocery,392
2026-04-06,STORE_17,P001,158,100.0,10,1,High_Volume,Grocery,380
2026-04-07,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,361
2026-04-08,STORE_17,P001,127,100.0,0,0,High_Volume,Grocery,343
2026-04-09,STORE_17,P001,112,100.0,0,0,High_Volume,Grocery,325
2026-04-10,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,291
2026-04-11,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,286
2026-04-12,STORE_17,P001,151,100.0,0,1,High_Volume,Grocery,269
2026-04-13,STORE_17,P001,160,100.0,15,1,High_Volume,Grocery,233
2026-04-14,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,228
2026-04-15,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,493
2026-04-16,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,481
2026-04-17,STORE_17,P001,137,100.0,0,1,High_Volume,Grocery,465
2026-04-18,STORE_17,P001,131,100.0,0,0,High_Volume,Grocery,449
2026-04-19,STORE_17,P001,164,100.0,0,1,High_Volume,Grocery,420
2026-04-20,STORE_17,P001,123,100.0,0,0,High_Volume,Grocery,392
2026-04-21,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,384
2026-04-22,STORE_17,P001,134,100.0,0,0,High_Volume,Grocery,355
2026-04-23,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,340
2026-04-24,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,319
2026-04-25,STORE_17,P001,139,100.0,0,0,High_Volume,Grocery,303
2026-04-26,STORE_17,P001,135,100.0,0,0,High_Volume,Grocery,275
2026-04-27,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,268
2026-04-28,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,236
2026-04-29,STORE_17,P001,117,100.0,0,0,High_Volume,Grocery,213
2026-04-30,STORE_17,P001,112,100.0,0,0,High_Volume,Grocery,508
2026-05-01,STORE_17,P001,135,100.0,10,1,High_Volume,Grocery,488
2026-05-02,STORE_17,P001,138,100.0,0,0,High_Volume,Grocery,461
2026-05-03,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,433
2026-05-04,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,429
2026-05-05,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,403
2026-05-06,STORE_17,P001,155,100.0,10,1,High_Volume,Grocery,381
2026-05-07,STORE_17,P001,104,100.0,0,0,High_Volume,Grocery,355
2026-05-08,STORE_17,P001,145,100.0,15,1,High_Volume,Grocery,341
2026-05-09,STORE_17,P001,161,100.0,0,1,High_Volume,Grocery,315
2026-05-10,STORE_17,P001,131,100.0,0,0,High_Volume,Grocery,299
2026-05-11,STORE_17,P001,112,100.0,0,0,High_Volume,Grocery,276
2026-05-12,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,267
2026-05-13,STORE_17,P001,115,100.0,0,0,High_Volume,Grocery,243
2026-05-14,STORE_17,P001,141,100.0,0,1,High_Volume,Grocery,219
2026-05-15,STORE_17,P001,129,100.0,0,0,High_Volume,Grocery,507
2026-05-16,STORE_17,P001,134,100.0,0,0,High_Volume,Grocery,474
2026-05-17,STORE_17,P001,152,100.0,0,0,High_Volume,Grocery,467
2026-05-18,STORE_17,P001,109,100.0,0,0,High_Volume,Grocery,437
2026-05-19,STORE_17,P001,114,100.0,0,0,High_Volume,Grocery,429
2026-05-20,STORE_17,P001,143,100.0,15,1,High_Volume,Grocery,393
2026-05-21,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,379
2026-05-22,STORE_17,P001,106,100.0,0,0,High_Volume,Grocery,354
2026-05-23,STORE_17,P001,130,100.0,0,0,High_Volume,Grocery,345
2026-05-24,STORE_17,P001,129,100.0,0,0,High_Volume,Grocery,311
2026-05-25,STORE_17,P001,126,100.0,0,0,High_Volume,Grocery,294
2026-05-26,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,282
2026-05-27,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,261
2026-05-28,STORE_17,P001,133,100.0,10,1,High_Volume,Grocery,247
2026-05-29,STORE_17,P001,115,100.0,0,0,High_Volume,Grocery,214
2026-05-30,STORE_17,P001,136,100.0,0,0,High_Volume,Grocery,501
2026-05-31,STORE_17,P001,146,100.0,0,0,High_Volume,Grocery,484
2026-06-01,STORE_17,P001,148,100.0,0,1,High_Volume,Grocery,479
2026-06-02,STORE_17,P001,113,100.0,0,0,High_Volume,Grocery,464
2026-06-03,STORE_17,P001,111,100.0,0,0,High_Volume,Grocery,436
2026-06-04,STORE_17,P001,111,100.0,0,0,High_Volume,Grocery,425
2026-06-05,STORE_17,P001,128,100.0,0,0,High_Volume,Grocery,395
2026-06-06,STORE_17,P001,139,100.0,0,0,High_Volume,Grocery,374
2026-06-07,STORE_17,P001,150,100.0,0,1,High_Volume,Grocery,362
2026-06-08,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,333
2026-06-09,STORE_17,P001,143,100.0,10,1,High_Volume,Grocery,319
2026-06-10,STORE_17,P001,130,100.0,0,0,High_Volume,Grocery,305
2026-06-11,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,278
2026-06-12,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,252
2026-06-13,STORE_17,P001,141,100.0,0,0,High_Volume,Grocery,243
2026-06-14,STORE_17,P001,130,100.0,0,0,High_Volume,Grocery,223
2026-06-15,STORE_17,P001,97,100.0,0,0,High_Volume,Grocery,495
2026-06-16,STORE_17,P001,129,100.0,0,0,High_Volume,Grocery,477
2026-06-17,STORE_17,P001,137,100.0,20,1,High_Volume,Grocery,460
2026-06-18,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,448
2026-06-19,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,419
2026-06-20,STORE_17,P001,144,100.0,0,0,High_Volume,Grocery,392
2026-06-21,STORE_17,P001,132,100.0,0,0,High_Volume,Grocery,387
2026-06-22,STORE_17,P001,136,100.0,0,0,High_Volume,Grocery,351
2026-06-23,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,333
2026-06-24,STORE_17,P001,117,100.0,0,0,High_Volume,Grocery,319
2026-06-25,STORE_17,P001,141,100.0,0,1,High_Volume,Grocery,291
2026-06-26,STORE_17,P001,117,100.0,0,0,High_Volume,Grocery,285
2026-06-27,STORE_17,P001,152,100.0,15,1,High_Volume,Grocery,263
2026-06-28,STORE_17,P001,173,100.0,0,1,High_Volume,Grocery,233
2026-06-29,STORE_17,P001,128,100.0,0,0,High_Volume,Grocery,218
2026-06-30,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,497
2026-07-01,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,484
2026-07-02,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,451
2026-07-03,STORE_17,P001,147,100.0,0,1,High_Volume,Grocery,445
2026-07-04,STORE_17,P001,132,100.0,0,0,High_Volume,Grocery,425
2026-07-05,STORE_17,P001,148,100.0,0,0,High_Volume,Grocery,401
2026-07-06,STORE_17,P001,126,100.0,0,0,High_Volume,Grocery,387
2026-07-07,STORE_17,P001,153,100.0,0,1,High_Volume,Grocery,366
2026-07-08,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,349
2026-07-09,STORE_17,P001,123,100.0,0,0,High_Volume,Grocery,325
2026-07-10,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,302
2026-07-11,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,282
2026-07-12,STORE_17,P001,132,100.0,0,0,High_Volume,Grocery,269
2026-07-13,STORE_17,P001,140,100.0,0,1,High_Volume,Grocery,241
2026-07-14,STORE_17,P001,129,100.0,0,0,High_Volume,Grocery,219
2026-07-15,STORE_17,P001,117,100.0,0,0,High_Volume,Grocery,498
2026-07-16,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,475
2026-07-17,STORE_17,P001,127,100.0,0,0,High_Volume,Grocery,468
2026-07-18,STORE_17,P001,145,100.0,0,0,High_Volume,Grocery,446
2026-07-19,STORE_17,P001,140,100.0,0,0,High_Volume,Grocery,414
2026-07-20,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,397
2026-07-21,STORE_17,P001,110,100.0,0,0,High_Volume,Grocery,388
2026-07-22,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,366
2026-07-23,STORE_17,P001,152,100.0,0,1,High_Volume,Grocery,335
2026-07-24,STORE_17,P001,150,100.0,10,1,High_Volume,Grocery,325
2026-07-25,STORE_17,P001,160,100.0,0,1,High_Volume,Grocery,309
2026-07-26,STORE_17,P001,133,100.0,0,0,High_Volume,Grocery,287
2026-07-27,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,268
2026-07-28,STORE_17,P001,114,100.0,0,0,High_Volume,Grocery,232
2026-07-29,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,222
2026-07-30,STORE_17,P001,114,100.0,0,0,High_Volume,Grocery,502
2026-07-31,STORE_17,P001,136,100.0,0,1,High_Volume,Grocery,485
2026-08-01,STORE_17,P001,166,100.0,0,1,High_Volume,Grocery,486
2026-08-02,STORE_17,P001,136,100.0,0,0,High_Volume,Grocery,468
2026-08-03,STORE_17,P001,143,100.0,0,1,High_Volume,Grocery,444
2026-08-04,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,413
2026-08-05,STORE_17,P001,123,100.0,0,0,High_Volume,Grocery,396
2026-08-06,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,373
2026-08-07,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,363
2026-08-08,STORE_17,P001,134,100.0,0,0,High_Volume,Grocery,339
2026-08-09,STORE_17,P001,170,100.0,0,1,High_Volume,Grocery,312
2026-08-10,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,290
2026-08-11,STORE_17,P001,131,100.0,0,0,High_Volume,Grocery,272
2026-08-12,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,268
2026-08-13,STORE_17,P001,113,100.0,0,0,High_Volume,Grocery,242
2026-08-14,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,224
2026-08-15,STORE_17,P001,132,100.0,0,0,High_Volume,Grocery,507
2026-08-16,STORE_17,P001,157,100.0,0,1,High_Volume,Grocery,487
2026-08-17,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,457
2026-08-18,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,431
2026-08-19,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,418
2026-08-20,STORE_17,P001,138,100.0,0,1,High_Volume,Grocery,408
2026-08-21,STORE_17,P001,151,100.0,0,1,High_Volume,Grocery,389
2026-08-22,STORE_17,P001,133,100.0,0,0,High_Volume,Grocery,361
2026-08-23,STORE_17,P001,131,100.0,0,0,High_Volume,Grocery,345
2026-08-24,STORE_17,P001,114,100.0,0,0,High_Volume,Grocery,315
2026-08-25,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,296
2026-01-01,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,481
2026-01-02,STORE_17,P002,77,250.0,10,1,High_Volume,Electronics,464
2026-01-03,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,446
2026-01-04,STORE_17,P002,64,250.0,0,0,High_Volume,Electronics,416
2026-01-05,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,395
2026-01-06,STORE_17,P002,52,250.0,0,0,High_Volume,Electronics,375
2026-01-07,STORE_17,P002,58,250.0,0,1,High_Volume,Electronics,352
2026-01-08,STORE_17,P002,53,250.0,0,1,High_Volume,Electronics,342
2026-01-09,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,313
2026-01-10,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,308
2026-01-11,STORE_17,P002,62,250.0,0,0,High_Volume,Electronics,279
2026-01-12,STORE_17,P002,31,250.0,0,0,High_Volume,Electronics,255
2026-01-13,STORE_17,P002,65,250.0,20,1,High_Volume,Electronics,232
2026-01-14,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,212
2026-01-15,STORE_17,P002,33,250.0,0,0,High_Volume,Electronics,501
2026-01-16,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,482
2026-01-17,STORE_17,P002,53,250.0,0,0,High_Volume,Electronics,466
2026-01-18,STORE_17,P002,60,250.0,0,0,High_Volume,Electronics,431
2026-01-19,STORE_17,P002,30,250.0,0,0,High_Volume,Electronics,429
2026-01-20,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,404
2026-01-21,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,372
2026-01-22,STORE_17,P002,53,250.0,0,0,High_Volume,Electronics,369
2026-01-23,STORE_17,P002,62,250.0,0,1,High_Volume,Electronics,342
2026-01-24,STORE_17,P002,58,250.0,0,0,High_Volume,Electronics,322
2026-01-25,STORE_17,P002,67,250.0,0,0,High_Volume,Electronics,294
2026-01-26,STORE_17,P002,34,250.0,0,0,High_Volume,Electronics,279
2026-01-27,STORE_17,P002,44,250.0,0,0,High_Volume,Electronics,251
2026-01-28,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,242
2026-01-29,STORE_17,P002,37,250.0,0,0,High_Volume,Electronics,218
2026-01-30,STORE_17,P002,37,250.0,0,0,High_Volume,Electronics,505
2026-01-31,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,476
2026-02-01,STORE_17,P002,46,250.0,0,0,High_Volume,Electronics,483
2026-02-02,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,451
2026-02-03,STORE_17,P002,61,250.0,0,1,High_Volume,Electronics,437
2026-02-04,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,429
2026-02-05,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,407
2026-02-06,STORE_17,P002,46,250.0,0,0,High_Volume,Electronics,374
2026-02-07,STORE_17,P002,58,250.0,0,0,High_Volume,Electronics,359
2026-02-08,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,341
2026-02-09,STORE_17,P002,22,250.0,0,0,High_Volume,Electronics,314
2026-02-10,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,296
2026-02-11,STORE_17,P002,62,250.0,0,1,High_Volume,Electronics,275
2026-02-12,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,251
2026-02-13,STORE_17,P002,87,250.0,0,1,High_Volume,Electronics,248
2026-02-14,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,212
2026-02-15,STORE_17,P002,68,250.0,0,0,High_Volume,Electronics,495
2026-02-16,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,470
2026-02-17,STORE_17,P002,68,250.0,20,1,High_Volume,Electronics,450
2026-02-18,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,432
2026-02-19,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,428
2026-02-20,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,401
2026-02-21,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,371
2026-02-22,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,359
2026-02-23,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,344
2026-02-24,STORE_17,P002,64,250.0,0,1,High_Volume,Electronics,319
2026-02-25,STORE_17,P002,44,250.0,0,0,High_Volume,Electronics,295
2026-02-26,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,277
2026-02-27,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,265
2026-02-28,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,249
2026-03-01,STORE_17,P002,63,250.0,0,0,High_Volume,Electronics,475
2026-03-02,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,455
2026-03-03,STORE_17,P002,67,250.0,15,1,High_Volume,Electronics,435
2026-03-04,STORE_17,P002,28,250.0,0,0,High_Volume,Electronics,428
2026-03-05,STORE_17,P002,59,250.0,0,0,High_Volume,Electronics,407
2026-03-06,STORE_17,P002,42,250.0,0,0,High_Volume,Electronics,385
2026-03-07,STORE_17,P002,63,250.0,0,0,High_Volume,Electronics,365
2026-03-08,STORE_17,P002,86,250.0,0,1,High_Volume,Electronics,334
2026-03-09,STORE_17,P002,49,250.0,0,0,High_Volume,Electronics,325
2026-03-10,STORE_17,P002,42,250.0,0,0,High_Volume,Electronics,305
2026-03-11,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,278
2026-03-12,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,262
2026-03-13,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,237
2026-03-14,STORE_17,P002,66,250.0,0,0,High_Volume,Electronics,214
2026-03-15,STORE_17,P002,87,250.0,0,1,High_Volume,Electronics,491
2026-03-16,STORE_17,P002,32,250.0,0,0,High_Volume,Electronics,470
2026-03-17,STORE_17,P002,23,250.0,0,0,High_Volume,Electronics,452
2026-03-18,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,435
2026-03-19,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,411
2026-03-20,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,394
2026-03-21,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,370
2026-03-22,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,350
2026-03-23,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,341
2026-03-24,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,322
2026-03-25,STORE_17,P002,43,250.0,0,0,High_Volume,Electronics,293
2026-03-26,STORE_17,P002,61,250.0,0,1,High_Volume,Electronics,286
2026-03-27,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,251
2026-03-28,STORE_17,P002,62,250.0,0,0,High_Volume,Electronics,244
2026-03-29,STORE_17,P002,42,250.0,0,0,High_Volume,Electronics,226
2026-03-30,STORE_17,P002,63,250.0,0,1,High_Volume,Electronics,504
2026-03-31,STORE_17,P002,30,250.0,0,0,High_Volume,Electronics,489
2026-04-01,STORE_17,P002,44,250.0,0,0,High_Volume,Electronics,473
2026-04-02,STORE_17,P002,19,250.0,0,0,High_Volume,Electronics,452
2026-04-03,STORE_17,P002,54,250.0,0,0,High_Volume,Electronics,433
2026-04-04,STORE_17,P002,54,250.0,0,0,High_Volume,Electronics,410
2026-04-05,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,408
2026-04-06,STORE_17,P002,31,250.0,0,0,High_Volume,Electronics,373
2026-04-07,STORE_17,P002,44,250.0,0,0,High_Volume,Electronics,353
2026-04-08,STORE_17,P002,30,250.0,0,0,High_Volume,Electronics,333
2026-04-09,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,316
2026-04-10,STORE_17,P002,43,250.0,0,0,High_Volume,Electronics,308
2026-04-11,STORE_17,P002,58,250.0,20,1,High_Volume,Electronics,274
2026-04-12,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,250
2026-04-13,STORE_17,P002,64,250.0,0,1,High_Volume,Electronics,244
2026-04-14,STORE_17,P002,69,250.0,0,1,High_Volume,Electronics,227
2026-04-15,STORE_17,P002,37,250.0,0,0,High_Volume,Electronics,501
2026-04-16,STORE_17,P002,33,250.0,0,0,High_Volume,Electronics,479
2026-04-17,STORE_17,P002,66,250.0,20,1,High_Volume,Electronics,459
2026-04-18,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,438
2026-04-19,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,427
2026-04-20,STORE_17,P002,46,250.0,0,0,High_Volume,Electronics,404
2026-04-21,STORE_17,P002,33,250.0,0,0,High_Volume,Electronics,387
2026-04-22,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,355
2026-04-23,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,347
2026-04-24,STORE_17,P002,64,250.0,0,1,High_Volume,Electronics,310
2026-04-25,STORE_17,P002,75,250.0,15,1,High_Volume,Electronics,301
2026-04-26,STORE_17,P002,51,250.0,0,0,High_Volume,Electronics,270
2026-04-27,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,267
2026-04-28,STORE_17,P002,37,250.0,0,0,High_Volume,Electronics,238
2026-04-29,STORE_17,P002,49,250.0,0,0,High_Volume,Electronics,212
2026-04-30,STORE_17,P002,31,250.0,0,0,High_Volume,Electronics,501
2026-05-01,STORE_17,P002,38,250.0,0,0,High_Volume,Electronics,478
2026-05-02,STORE_17,P002,58,250.0,0,0,High_Volume,Electronics,461
2026-05-03,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,447
2026-05-04,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,419
2026-05-05,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,400
2026-05-06,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,375
2026-05-07,STORE_17,P002,53,250.0,0,0,High_Volume,Electronics,352
2026-05-08,STORE_17,P002,63,250.0,0,1,High_Volume,Electronics,340
2026-05-09,STORE_17,P002,65,250.0,0,0,High_Volume,Electronics,326
2026-05-10,STORE_17,P002,93,250.0,0,1,High_Volume,Electronics,307
2026-05-11,STORE_17,P002,50,250.0,0,0,High_Volume,Electronics,277
2026-05-12,STORE_17,P002,30,250.0,0,0,High_Volume,Electronics,267
2026-05-13,STORE_17,P002,46,250.0,0,0,High_Volume,Electronics,237
2026-05-14,STORE_17,P002,69,250.0,20,1,High_Volume,Electronics,228
2026-05-15,STORE_17,P002,34,250.0,0,0,High_Volume,Electronics,504
2026-05-16,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,488
2026-05-17,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,459
2026-05-18,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,434
2026-05-19,STORE_17,P002,43,250.0,0,0,High_Volume,Electronics,424
2026-05-20,STORE_17,P002,62,250.0,0,1,High_Volume,Electronics,399
2026-05-21,STORE_17,P002,32,250.0,0,0,High_Volume,Electronics,374
2026-05-22,STORE_17,P002,52,250.0,0,0,High_Volume,Electronics,350
2026-05-23,STORE_17,P002,59,250.0,0,0,High_Volume,Electronics,330
2026-05-24,STORE_17,P002,59,250.0,0,0,High_Volume,Electronics,325
2026-05-25,STORE_17,P002,31,250.0,0,0,High_Volume,Electronics,290
2026-05-26,STORE_17,P002,62,250.0,0,0,High_Volume,Electronics,286
2026-05-27,STORE_17,P002,61,250.0,15,1,High_Volume,Electronics,259
2026-05-28,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,239
2026-05-29,STORE_17,P002,61,250.0,0,0,High_Volume,Electronics,215
2026-05-30,STORE_17,P002,85,250.0,0,1,High_Volume,Electronics,503
2026-05-31,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,485
2026-06-01,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,478
2026-06-02,STORE_17,P002,34,250.0,0,0,High_Volume,Electronics,458
2026-06-03,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,448
2026-06-04,STORE_17,P002,64,250.0,0,1,High_Volume,Electronics,412
2026-06-05,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,392
2026-06-06,STORE_17,P002,42,250.0,0,0,High_Volume,Electronics,378
2026-06-07,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,353
2026-06-08,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,347
2026-06-09,STORE_17,P002,37,250.0,0,0,High_Volume,Electronics,325
2026-06-10,STORE_17,P002,65,250.0,0,1,High_Volume,Electronics,293
2026-06-11,STORE_17,P002,68,250.0,10,1,High_Volume,Electronics,284
2026-06-12,STORE_17,P002,48,250.0,0,0,High_Volume,Electronics,259
2026-06-13,STORE_17,P002,82,250.0,0,1,High_Volume,Electronics,248
2026-06-14,STORE_17,P002,51,250.0,0,0,High_Volume,Electronics,211
2026-06-15,STORE_17,P002,38,250.0,0,0,High_Volume,Electronics,492
2026-06-16,STORE_17,P002,42,250.0,0,0,High_Volume,Electronics,485
2026-06-17,STORE_17,P002,29,250.0,0,0,High_Volume,Electronics,458
2026-06-18,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,430
2026-06-19,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,421
2026-06-20,STORE_17,P002,59,250.0,0,0,High_Volume,Electronics,402
2026-06-21,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,372
2026-06-22,STORE_17,P002,75,250.0,10,1,High_Volume,Electronics,363
2026-06-23,STORE_17,P002,65,250.0,15,1,High_Volume,Electronics,332
2026-06-24,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,311
2026-06-25,STORE_17,P002,54,250.0,0,0,High_Volume,Electronics,294
2026-06-26,STORE_17,P002,72,250.0,0,1,High_Volume,Electronics,280
2026-06-27,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,252
2026-06-28,STORE_17,P002,53,250.0,0,0,High_Volume,Electronics,234
2026-06-29,STORE_17,P002,49,250.0,0,1,High_Volume,Electronics,215
2026-06-30,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,491
2026-07-01,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,472
2026-07-02,STORE_17,P002,32,250.0,0,0,High_Volume,Electronics,468
2026-07-03,STORE_17,P002,59,250.0,0,1,High_Volume,Electronics,432
2026-07-04,STORE_17,P002,56,250.0,0,0,High_Volume,Electronics,414
2026-07-05,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,409
2026-07-06,STORE_17,P002,33,250.0,0,0,High_Volume,Electronics,377
2026-07-07,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,365
2026-07-08,STORE_17,P002,32,250.0,0,0,High_Volume,Electronics,341
2026-07-09,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,325
2026-07-10,STORE_17,P002,66,250.0,0,1,High_Volume,Electronics,307
2026-07-11,STORE_17,P002,58,250.0,0,0,High_Volume,Electronics,287
2026-07-12,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,266
2026-07-13,STORE_17,P002,46,250.0,0,0,High_Volume,Electronics,247
2026-07-14,STORE_17,P002,33,250.0,0,0,High_Volume,Electronics,216
2026-07-15,STORE_17,P002,32,250.0,0,0,High_Volume,Electronics,503
2026-07-16,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,470
2026-07-17,STORE_17,P002,70,250.0,15,1,High_Volume,Electronics,463
2026-07-18,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,448
2026-07-19,STORE_17,P002,63,250.0,0,0,High_Volume,Electronics,423
2026-07-20,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,397
